X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-2.600000e-05,2.000000e-07
125,4.40e+00,2.00e-01,
126,4.40e+00,0.00e+00,
127,4.00e+00,2.00e-01,
128,4.40e+00,0.00e+00,
129,1.80e+00,2.00e-01,
130,1.60e+00,0.00e+00,
131,-2.00e-01,2.00e-01,
132,-2.00e-01,0.00e+00,
133,0.00e+00,2.00e-01,
134,-2.00e-01,0.00e+00,
135,0.00e+00,2.00e-01,
136,-2.00e-01,0.00e+00,
137,2.00e-01,2.00e-01,
138,-2.00e-01,0.00e+00,
139,2.00e-01,2.00e-01,
140,-2.00e-01,0.00e+00,
141,2.00e-01,2.00e-01,
142,-2.00e-01,0.00e+00,
143,2.00e-01,2.00e-01,
144,-2.00e-01,0.00e+00,
145,2.00e-01,2.00e-01,
146,-2.00e-01,0.00e+00,
147,2.00e-01,2.00e-01,
148,-2.00e-01,0.00e+00,
149,2.00e-01,2.00e-01,
150,-2.00e-01,0.00e+00,
151,2.00e-01,2.00e-01,
152,-2.00e-01,0.00e+00,
153,2.00e-01,2.00e-01,
154,-2.00e-01,0.00e+00,
155,2.00e-01,1.00e+00,
156,-2.00e-01,8.00e-01,
157,2.00e-01,1.60e+00,
158,-2.00e-01,1.20e+00,
159,2.00e-01,2.00e+00,
160,-2.00e-01,1.80e+00,
161,2.00e-01,2.60e+00,
162,-2.00e-01,2.40e+00,
163,2.00e-01,2.80e+00,
164,-2.00e-01,2.60e+00,
165,2.00e-01,3.00e+00,
166,-2.00e-01,2.80e+00,
167,2.00e-01,3.20e+00,
168,-2.00e-01,3.00e+00,
169,2.00e-01,3.40e+00,
170,-2.00e-01,3.20e+00,
171,2.00e-01,3.60e+00,
172,-2.00e-01,3.40e+00,
173,2.00e-01,3.80e+00,
174,-2.00e-01,3.80e+00,
175,2.00e-01,3.40e+00,
176,-2.00e-01,3.60e+00,
177,8.00e-01,4.00e+00,
178,6.00e-01,4.00e+00,
179,1.40e+00,3.80e+00,
180,1.20e+00,3.80e+00,
181,2.00e+00,4.20e+00,
182,1.80e+00,4.20e+00,
183,2.40e+00,3.80e+00,
184,2.20e+00,4.20e+00,
185,2.80e+00,4.20e+00,
186,2.40e+00,4.20e+00,
187,3.00e+00,4.40e+00,
188,2.80e+00,4.20e+00,
189,3.20e+00,4.20e+00,
190,3.00e+00,4.20e+00,
191,3.60e+00,4.40e+00,
192,3.20e+00,4.20e+00,
193,3.80e+00,4.40e+00,
194,3.40e+00,4.20e+00,
195,3.80e+00,4.60e+00,
196,3.60e+00,4.20e+00,
197,4.00e+00,4.60e+00,
198,3.60e+00,4.20e+00,
199,4.00e+00,4.60e+00,
200,4.20e+00,4.60e+00,
201,-2.00e-01,3.80e+00,
202,-2.00e-01,4.20e+00,
203,0.00e+00,0.00e+00,
204,-2.00e-01,0.00e+00,
205,2.00e-01,2.00e-01,
206,-2.00e-01,0.00e+00,
207,2.00e-01,2.00e-01,
208,-2.00e-01,0.00e+00,
209,2.00e-01,2.00e-01,
210,-2.00e-01,0.00e+00,
211,2.00e-01,2.00e-01,
212,-2.00e-01,0.00e+00,
213,2.00e-01,2.00e-01,
214,-2.00e-01,0.00e+00,
215,2.00e-01,2.00e-01,
216,-2.00e-01,0.00e+00,
217,2.00e-01,2.00e-01,
218,-2.00e-01,0.00e+00,
219,2.00e-01,2.00e-01,
220,-2.00e-01,0.00e+00,
221,2.00e-01,2.00e-01,
222,-2.00e-01,0.00e+00,
223,2.00e-01,2.00e-01,
224,-2.00e-01,0.00e+00,
225,2.00e-01,2.00e-01,
226,-2.00e-01,0.00e+00,
227,8.00e-01,2.00e-01,
228,6.00e-01,0.00e+00,
229,1.40e+00,2.00e-01,
230,1.40e+00,0.00e+00,
231,2.00e+00,2.00e-01,
232,1.80e+00,0.00e+00,
233,2.40e+00,2.00e-01,
234,2.20e+00,0.00e+00,
235,2.80e+00,2.00e-01,
236,2.40e+00,0.00e+00,
237,3.00e+00,2.00e-01,
238,2.60e+00,0.00e+00,
239,3.20e+00,2.00e-01,
240,3.00e+00,0.00e+00,
241,3.60e+00,2.00e-01,
242,3.00e+00,0.00e+00,
243,3.80e+00,2.00e-01,
244,3.40e+00,0.00e+00,
245,3.80e+00,2.00e-01,
246,3.60e+00,0.00e+00,
247,4.00e+00,2.00e-01,
248,4.00e+00,0.00e+00,
249,3.60e+00,2.00e-01,
250,4.20e+00,0.00e+00,
251,-2.00e-01,2.00e-01,
252,-2.00e-01,0.00e+00,
253,0.00e+00,6.00e-01,
254,-2.00e-01,4.00e-01,
255,2.00e-01,1.20e+00,
256,-2.00e-01,1.00e+00,
257,2.00e-01,1.80e+00,
258,-2.00e-01,1.60e+00,
259,2.00e-01,2.40e+00,
260,-2.00e-01,2.20e+00,
261,2.00e-01,2.60e+00,
262,-2.00e-01,2.40e+00,
263,2.00e-01,3.00e+00,
264,-2.00e-01,2.80e+00,
265,2.00e-01,3.20e+00,
266,-2.00e-01,3.00e+00,
267,2.00e-01,3.40e+00,
268,-2.00e-01,3.20e+00,
269,2.00e-01,3.60e+00,
270,-2.00e-01,3.20e+00,
271,2.00e-01,3.60e+00,
272,-2.00e-01,3.40e+00,
273,2.00e-01,3.80e+00,
274,-2.00e-01,3.60e+00,
275,2.00e-01,3.80e+00,
276,-2.00e-01,3.60e+00,
277,8.00e-01,4.00e+00,
278,6.00e-01,4.00e+00,
279,1.40e+00,3.80e+00,
280,1.40e+00,3.80e+00,
281,2.00e+00,4.20e+00,
282,1.80e+00,4.20e+00,
283,2.40e+00,3.80e+00,
284,2.20e+00,4.20e+00,
285,2.80e+00,4.20e+00,
286,2.40e+00,4.20e+00,
287,3.00e+00,4.20e+00,
288,2.80e+00,4.20e+00,
289,3.20e+00,4.20e+00,
290,3.60e+00,4.20e+00,
291,3.00e+00,4.40e+00,
292,3.00e+00,4.20e+00,
293,3.80e+00,4.60e+00,
294,3.40e+00,4.20e+00,
295,4.00e+00,4.60e+00,
296,3.60e+00,4.20e+00,
297,4.00e+00,4.60e+00,
298,3.60e+00,4.20e+00,
299,4.00e+00,4.60e+00,
300,4.20e+00,4.60e+00,
301,-2.00e-01,4.00e+00,
302,-2.00e-01,4.20e+00,
303,0.00e+00,3.80e+00,
304,-2.00e-01,4.20e+00,
305,0.00e+00,4.20e+00,
306,-2.00e-01,4.20e+00,
307,2.00e-01,4.20e+00,
308,-2.00e-01,4.20e+00,
309,2.00e-01,4.20e+00,
310,-2.00e-01,4.20e+00,
311,2.00e-01,4.20e+00,
312,2.00e-01,4.20e+00,
313,-2.00e-01,4.40e+00,
314,-2.00e-01,4.20e+00,
315,2.00e-01,4.20e+00,
316,-2.00e-01,4.20e+00,
317,2.00e-01,4.20e+00,
318,-2.00e-01,4.20e+00,
319,2.00e-01,4.40e+00,
320,-2.00e-01,4.20e+00,
321,2.00e-01,4.60e+00,
322,-2.00e-01,4.20e+00,
323,2.00e-01,4.60e+00,
324,-2.00e-01,4.20e+00,
325,2.00e-01,4.60e+00,
326,-2.00e-01,4.20e+00,
327,8.00e-01,4.60e+00,
328,6.00e-01,4.60e+00,
329,1.40e+00,4.20e+00,
330,1.40e+00,4.40e+00,
331,2.00e+00,4.60e+00,
332,1.80e+00,4.40e+00,
333,2.40e+00,4.60e+00,
334,2.20e+00,4.60e+00,
335,2.80e+00,4.40e+00,
336,2.40e+00,4.40e+00,
337,3.00e+00,4.60e+00,
338,2.80e+00,4.40e+00,
339,3.20e+00,4.60e+00,
340,3.00e+00,4.40e+00,
341,3.60e+00,4.60e+00,
342,3.20e+00,4.40e+00,
343,3.80e+00,4.60e+00,
344,3.40e+00,4.60e+00,
345,3.80e+00,4.40e+00,
346,3.60e+00,4.40e+00,
347,4.00e+00,4.60e+00,
348,3.60e+00,4.40e+00,
349,4.00e+00,4.60e+00,
350,4.20e+00,4.60e+00,
351,-2.00e-01,4.20e+00,
352,-2.00e-01,4.20e+00,
353,0.00e+00,4.40e+00,
354,-2.00e-01,4.20e+00,
355,0.00e+00,4.20e+00,
356,-2.00e-01,4.20e+00,
357,2.00e-01,4.20e+00,
358,-2.00e-01,4.20e+00,
359,2.00e-01,4.20e+00,
360,-2.00e-01,4.20e+00,
361,2.00e-01,4.20e+00,
362,-2.00e-01,4.20e+00,
363,2.00e-01,4.20e+00,
364,-2.00e-01,4.20e+00,
365,2.00e-01,4.40e+00,
366,-2.00e-01,4.20e+00,
367,2.00e-01,4.40e+00,
368,-2.00e-01,4.20e+00,
369,2.00e-01,4.60e+00,
370,-2.00e-01,4.20e+00,
371,2.00e-01,4.60e+00,
372,-2.00e-01,4.20e+00,
373,2.00e-01,4.60e+00,
374,2.00e-01,4.20e+00,
375,-2.00e-01,4.60e+00,
376,-2.00e-01,4.20e+00,
377,8.00e-01,4.60e+00,
378,6.00e-01,4.20e+00,
379,1.40e+00,4.60e+00,
380,1.20e+00,4.40e+00,
381,2.00e+00,4.60e+00,
382,1.80e+00,4.40e+00,
383,2.40e+00,4.60e+00,
384,2.20e+00,4.40e+00,
385,2.80e+00,4.60e+00,
386,2.40e+00,4.40e+00,
387,3.00e+00,4.60e+00,
388,2.60e+00,4.40e+00,
389,3.20e+00,4.60e+00,
390,3.00e+00,4.40e+00,
391,3.60e+00,4.60e+00,
392,3.20e+00,4.40e+00,
393,3.80e+00,4.60e+00,
394,3.40e+00,4.40e+00,
395,3.80e+00,4.60e+00,
396,3.60e+00,4.40e+00,
397,4.00e+00,4.60e+00,
398,3.60e+00,4.40e+00,
399,4.00e+00,4.60e+00,
400,4.00e+00,4.60e+00,
401,-2.00e-01,4.20e+00,
402,-2.00e-01,4.20e+00,
403,0.00e+00,4.20e+00,
404,-2.00e-01,4.20e+00,
405,0.00e+00,4.40e+00,
406,-2.00e-01,4.20e+00,
407,2.00e-01,4.20e+00,
408,-2.00e-01,4.20e+00,
409,2.00e-01,4.20e+00,
410,-2.00e-01,4.20e+00,
411,2.00e-01,4.20e+00,
412,-2.00e-01,4.20e+00,
413,2.00e-01,4.20e+00,
414,-2.00e-01,4.20e+00,
415,2.00e-01,4.20e+00,
416,-2.00e-01,4.20e+00,
417,2.00e-01,4.60e+00,
418,-2.00e-01,4.20e+00,
419,2.00e-01,4.60e+00,
420,-2.00e-01,4.20e+00,
421,2.00e-01,4.60e+00,
422,-2.00e-01,4.20e+00,
423,2.00e-01,4.60e+00,
424,-2.00e-01,4.20e+00,
425,2.00e-01,4.60e+00,
426,-2.00e-01,4.20e+00,
427,8.00e-01,4.60e+00,
428,6.00e-01,4.40e+00,
429,1.40e+00,4.60e+00,
430,1.20e+00,4.60e+00,
431,2.00e+00,4.40e+00,
432,1.80e+00,4.40e+00,
433,2.40e+00,4.60e+00,
434,2.20e+00,4.40e+00,
435,2.80e+00,4.60e+00,
436,2.40e+00,4.40e+00,
437,3.00e+00,4.60e+00,
438,2.80e+00,4.40e+00,
439,3.20e+00,4.60e+00,
440,3.00e+00,4.40e+00,
441,3.60e+00,4.60e+00,
442,3.20e+00,4.40e+00,
443,3.80e+00,4.60e+00,
444,3.40e+00,4.60e+00,
445,3.80e+00,4.40e+00,
446,3.60e+00,4.40e+00,
447,4.00e+00,4.60e+00,
448,3.60e+00,4.40e+00,
449,4.00e+00,4.60e+00,
450,4.00e+00,4.60e+00,
451,-2.00e-01,4.20e+00,
452,-2.00e-01,4.20e+00,
453,0.00e+00,4.20e+00,
454,-2.00e-01,4.20e+00,
455,2.00e-01,4.20e+00,
456,-2.00e-01,4.20e+00,
457,2.00e-01,4.40e+00,
458,-2.00e-01,4.20e+00,
459,2.00e-01,4.20e+00,
460,-2.00e-01,4.20e+00,
461,2.00e-01,4.20e+00,
462,-2.00e-01,4.20e+00,
463,2.00e-01,4.20e+00,
464,-2.00e-01,4.20e+00,
465,2.00e-01,4.20e+00,
466,-2.00e-01,4.20e+00,
467,2.00e-01,4.60e+00,
468,-2.00e-01,4.20e+00,
469,2.00e-01,4.40e+00,
470,-2.00e-01,4.20e+00,
471,2.00e-01,4.60e+00,
472,-2.00e-01,4.20e+00,
473,2.00e-01,4.60e+00,
474,-2.00e-01,4.20e+00,
475,2.00e-01,4.60e+00,
476,-2.00e-01,4.20e+00,
477,8.00e-01,4.60e+00,
478,6.00e-01,4.40e+00,
479,1.40e+00,4.60e+00,
480,1.20e+00,4.40e+00,
481,2.00e+00,4.60e+00,
482,1.80e+00,4.40e+00,
483,2.40e+00,4.60e+00,
484,2.20e+00,4.40e+00,
485,2.80e+00,4.60e+00,
486,2.40e+00,4.60e+00,
487,3.00e+00,4.40e+00,
488,2.80e+00,4.40e+00,
489,3.20e+00,4.60e+00,
490,3.00e+00,4.40e+00,
491,3.60e+00,4.60e+00,
492,3.20e+00,4.40e+00,
493,3.80e+00,4.60e+00,
494,3.40e+00,4.60e+00,
495,3.80e+00,4.40e+00,
496,3.60e+00,4.40e+00,
497,4.00e+00,4.60e+00,
498,3.60e+00,4.60e+00,
499,4.00e+00,4.40e+00,
500,4.00e+00,4.60e+00,
501,-2.00e-01,4.20e+00,
502,-2.00e-01,4.20e+00,
503,2.00e-01,0.00e+00,
504,-2.00e-01,0.00e+00,
505,0.00e+00,2.00e-01,
506,-2.00e-01,0.00e+00,
507,2.00e-01,2.00e-01,
508,-2.00e-01,0.00e+00,
509,2.00e-01,2.00e-01,
510,-2.00e-01,0.00e+00,
511,2.00e-01,2.00e-01,
512,-2.00e-01,0.00e+00,
513,2.00e-01,2.00e-01,
514,-2.00e-01,0.00e+00,
515,2.00e-01,2.00e-01,
516,-2.00e-01,0.00e+00,
517,2.00e-01,2.00e-01,
518,-2.00e-01,0.00e+00,
519,2.00e-01,2.00e-01,
520,-2.00e-01,0.00e+00,
521,2.00e-01,2.00e-01,
522,-2.00e-01,0.00e+00,
523,2.00e-01,2.00e-01,
524,-2.00e-01,0.00e+00,
525,2.00e-01,2.00e-01,
526,-2.00e-01,0.00e+00,
527,8.00e-01,2.00e-01,
528,6.00e-01,0.00e+00,
529,1.40e+00,2.00e-01,
530,1.20e+00,0.00e+00,
531,2.00e+00,2.00e-01,
532,1.80e+00,0.00e+00,
533,2.40e+00,2.00e-01,
534,2.20e+00,0.00e+00,
535,2.80e+00,2.00e-01,
536,2.40e+00,0.00e+00,
537,3.00e+00,2.00e-01,
538,2.80e+00,0.00e+00,
539,3.20e+00,2.00e-01,
540,3.00e+00,0.00e+00,
541,3.60e+00,2.00e-01,
542,3.00e+00,0.00e+00,
543,3.60e+00,2.00e-01,
544,3.40e+00,0.00e+00,
545,3.80e+00,2.00e-01,
546,3.60e+00,0.00e+00,
547,4.00e+00,2.00e-01,
548,3.60e+00,0.00e+00,
549,4.00e+00,2.00e-01,
550,4.00e+00,0.00e+00,
551,-2.00e-01,2.00e-01,
552,-2.00e-01,0.00e+00,
553,0.00e+00,2.00e-01,
554,-2.00e-01,0.00e+00,
555,0.00e+00,2.00e-01,
556,0.00e+00,0.00e+00,
557,-2.00e-01,2.00e-01,
558,-2.00e-01,0.00e+00,
559,2.00e-01,2.00e-01,
560,-2.00e-01,0.00e+00,
561,2.00e-01,2.00e-01,
562,-2.00e-01,0.00e+00,
563,2.00e-01,2.00e-01,
564,-2.00e-01,0.00e+00,
565,2.00e-01,2.00e-01,
566,-2.00e-01,0.00e+00,
567,2.00e-01,2.00e-01,
568,-2.00e-01,0.00e+00,
569,2.00e-01,2.00e-01,
570,-2.00e-01,0.00e+00,
571,2.00e-01,2.00e-01,
572,-2.00e-01,0.00e+00,
573,2.00e-01,2.00e-01,
574,-2.00e-01,0.00e+00,
575,2.00e-01,2.00e-01,
576,-2.00e-01,0.00e+00,
577,8.00e-01,2.00e-01,
578,6.00e-01,0.00e+00,
579,1.40e+00,2.00e-01,
580,1.20e+00,0.00e+00,
581,2.00e+00,2.00e-01,
582,1.80e+00,0.00e+00,
583,2.40e+00,2.00e-01,
584,2.20e+00,0.00e+00,
585,2.80e+00,2.00e-01,
586,2.40e+00,0.00e+00,
587,3.00e+00,2.00e-01,
588,2.80e+00,0.00e+00,
589,3.20e+00,2.00e-01,
590,2.80e+00,0.00e+00,
591,3.60e+00,2.00e-01,
592,3.20e+00,0.00e+00,
593,3.80e+00,2.00e-01,
594,3.40e+00,0.00e+00,
595,3.80e+00,2.00e-01,
596,3.60e+00,0.00e+00,
597,4.00e+00,2.00e-01,
598,3.60e+00,0.00e+00,
599,4.00e+00,2.00e-01,
600,4.20e+00,0.00e+00,
601,-2.00e-01,2.00e-01,
602,-2.00e-01,0.00e+00,
603,0.00e+00,4.00e-01,
604,0.00e+00,2.00e-01,
605,-2.00e-01,1.00e+00,
606,-2.00e-01,8.00e-01,
607,0.00e+00,1.60e+00,
608,-2.00e-01,1.40e+00,
609,0.00e+00,2.00e+00,
610,-2.00e-01,2.00e+00,
611,0.00e+00,2.60e+00,
612,-2.00e-01,2.40e+00,
613,0.00e+00,2.80e+00,
614,-2.00e-01,2.60e+00,
615,0.00e+00,3.20e+00,
616,-2.00e-01,3.00e+00,
617,2.00e-01,3.40e+00,
618,-2.00e-01,3.00e+00,
619,2.00e-01,3.60e+00,
620,-2.00e-01,3.20e+00,
621,2.00e-01,3.60e+00,
622,-2.00e-01,3.40e+00,
623,2.00e-01,3.80e+00,
624,-2.00e-01,3.80e+00,
625,2.00e-01,3.60e+00,
626,-2.00e-01,3.60e+00,
627,2.00e-01,4.00e+00,
628,2.00e-01,4.00e+00,
629,-2.00e-01,0.00e+00,
630,-2.00e-01,0.00e+00,
631,2.00e-01,2.00e-01,
632,-2.00e-01,0.00e+00,
633,2.00e-01,0.00e+00,
634,-2.00e-01,0.00e+00,
635,2.00e-01,2.00e-01,
636,-2.00e-01,0.00e+00,
637,2.00e-01,2.00e-01,
638,-2.00e-01,0.00e+00,
639,2.00e-01,2.00e-01,
640,-2.00e-01,0.00e+00,
641,2.00e-01,2.00e-01,
642,-2.00e-01,0.00e+00,
643,2.00e-01,2.00e-01,
644,-2.00e-01,0.00e+00,
645,2.00e-01,2.00e-01,
646,2.00e-01,0.00e+00,
647,-2.00e-01,2.00e-01,
648,-2.00e-01,0.00e+00,
649,2.00e-01,2.00e-01,
650,-2.00e-01,0.00e+00,
651,2.00e-01,2.00e-01,
652,-2.00e-01,0.00e+00,
653,6.00e-01,2.00e-01,
654,4.00e-01,0.00e+00,
655,1.40e+00,2.00e-01,
656,1.00e+00,0.00e+00,
657,2.00e+00,2.00e-01,
658,1.80e+00,0.00e+00,
659,2.40e+00,2.00e-01,
660,2.00e+00,0.00e+00,
661,2.80e+00,2.00e-01,
662,2.40e+00,0.00e+00,
663,3.00e+00,2.00e-01,
664,2.60e+00,0.00e+00,
665,3.20e+00,2.00e-01,
666,3.00e+00,0.00e+00,
667,3.40e+00,2.00e-01,
668,3.00e+00,0.00e+00,
669,3.80e+00,2.00e-01,
670,3.40e+00,0.00e+00,
671,3.80e+00,2.00e-01,
672,3.60e+00,0.00e+00,
673,4.00e+00,2.00e-01,
674,3.60e+00,0.00e+00,
675,4.00e+00,2.00e-01,
676,4.00e+00,0.00e+00,
677,1.20e+00,2.00e-01,
678,1.20e+00,0.00e+00,
679,-2.00e-01,4.00e-01,
680,-2.00e-01,2.00e-01,
681,2.00e-01,1.20e+00,
682,-2.00e-01,1.00e+00,
683,2.00e-01,1.60e+00,
684,-2.00e-01,1.40e+00,
685,0.00e+00,2.00e+00,
686,-2.00e-01,2.00e+00,
687,2.00e-01,2.60e+00,
688,-2.00e-01,2.40e+00,
689,2.00e-01,3.00e+00,
690,-2.00e-01,2.60e+00,
691,2.00e-01,3.20e+00,
692,2.00e-01,3.00e+00,
693,-2.00e-01,3.40e+00,
694,-2.00e-01,3.20e+00,
695,2.00e-01,3.60e+00,
696,-2.00e-01,3.60e+00,
697,2.00e-01,3.20e+00,
698,-2.00e-01,3.40e+00,
699,2.00e-01,3.80e+00,
700,-2.00e-01,3.80e+00,
701,2.00e-01,3.60e+00,
702,-2.00e-01,3.60e+00,
703,8.00e-01,4.00e+00,
704,4.00e-01,4.00e+00,
705,1.40e+00,3.80e+00,
706,1.00e+00,3.80e+00,
707,2.00e+00,4.20e+00,
708,1.80e+00,4.00e+00,
709,2.40e+00,4.40e+00,
710,2.00e+00,4.20e+00,
711,2.60e+00,4.20e+00,
712,2.40e+00,4.20e+00,
713,3.00e+00,4.20e+00,
714,2.60e+00,4.20e+00,
715,3.20e+00,4.20e+00,
716,3.00e+00,4.20e+00,
717,3.60e+00,4.40e+00,
718,3.20e+00,4.20e+00,
719,3.60e+00,4.60e+00,
720,3.40e+00,4.20e+00,
721,3.80e+00,4.60e+00,
722,3.60e+00,4.20e+00,
723,4.00e+00,4.60e+00,
724,3.60e+00,4.20e+00,
725,4.00e+00,4.60e+00,
726,4.20e+00,4.20e+00,
727,1.20e+00,4.60e+00,
728,1.20e+00,4.40e+00,
729,-2.00e-01,8.00e-01,
730,-2.00e-01,6.00e-01,
731,2.00e-01,0.00e+00,
732,-2.00e-01,0.00e+00,
733,0.00e+00,2.00e-01,
734,-2.00e-01,0.00e+00,
735,0.00e+00,2.00e-01,
736,-2.00e-01,0.00e+00,
737,2.00e-01,2.00e-01,
738,-2.00e-01,0.00e+00,
739,2.00e-01,2.00e-01,
740,-2.00e-01,0.00e+00,
741,2.00e-01,2.00e-01,
742,-2.00e-01,0.00e+00,
743,2.00e-01,2.00e-01,
744,-2.00e-01,0.00e+00,
745,2.00e-01,2.00e-01,
746,-2.00e-01,0.00e+00,
747,2.00e-01,2.00e-01,
748,-2.00e-01,0.00e+00,
749,2.00e-01,2.00e-01,
750,-2.00e-01,0.00e+00,
751,2.00e-01,2.00e-01,
752,-2.00e-01,0.00e+00,
753,8.00e-01,2.00e-01,
754,4.00e-01,0.00e+00,
755,1.20e+00,2.00e-01,
756,1.00e+00,0.00e+00,
757,2.00e+00,2.00e-01,
758,1.60e+00,0.00e+00,
759,2.40e+00,2.00e-01,
760,2.00e+00,0.00e+00,
761,2.80e+00,2.00e-01,
762,2.40e+00,0.00e+00,
763,3.00e+00,2.00e-01,
764,2.60e+00,0.00e+00,
765,3.20e+00,2.00e-01,
766,2.80e+00,0.00e+00,
767,3.60e+00,2.00e-01,
768,3.20e+00,0.00e+00,
769,3.60e+00,2.00e-01,
770,3.40e+00,2.00e-01,
771,3.80e+00,0.00e+00,
772,3.60e+00,0.00e+00,
773,4.00e+00,2.00e-01,
774,3.60e+00,0.00e+00,
775,4.00e+00,2.00e-01,
776,4.00e+00,0.00e+00,
777,1.00e+00,2.00e-01,
778,1.20e+00,0.00e+00,
779,-2.00e-01,4.00e-01,
780,-2.00e-01,2.00e-01,
781,2.00e-01,1.20e+00,
782,-2.00e-01,1.00e+00,
783,2.00e-01,1.60e+00,
784,-2.00e-01,1.40e+00,
785,2.00e-01,2.00e+00,
786,-2.00e-01,2.00e+00,
787,2.00e-01,2.60e+00,
788,-2.00e-01,2.40e+00,
789,2.00e-01,2.80e+00,
790,-2.00e-01,2.60e+00,
791,2.00e-01,3.20e+00,
792,-2.00e-01,3.00e+00,
793,2.00e-01,3.40e+00,
794,-2.00e-01,3.20e+00,
795,2.00e-01,3.60e+00,
796,-2.00e-01,3.20e+00,
797,2.00e-01,3.60e+00,
798,-2.00e-01,3.40e+00,
799,2.00e-01,3.80e+00,
800,-2.00e-01,3.80e+00,
801,2.00e-01,3.60e+00,
802,-2.00e-01,3.60e+00,
803,6.00e-01,4.00e+00,
804,4.00e-01,4.00e+00,
805,1.20e+00,3.80e+00,
